timestamp,T_out,T_ret,T_rec,T_coil,T_sup,pressure_hex,u_heat,u_heat_recovery,u_FF1,is_running
2022-08-09 13:00:00,25.9,25.619,27.275,26.7,26.02,61.5385,0,0,65,1
2022-08-09 13:05:00,25.9667,25.65,27.35,26.7333,26.14,61.5,0,0,65,1
2022-08-09 13:10:00,26.0333,25.66,27.425,26.65,26.06,61.5,0,0,65,1
2022-08-09 13:15:00,26.1,25.6587,27.5,26.7143,26.1,61.5,0,0,65,1
2022-08-09 13:20:00,26.05,25.6575,27.38,26.6738,26.14,61.4706,0,0,65,1
2022-08-09 13:25:00,26,25.6562,27.42,26.6333,26.1175,61.508,0,0,65,1
2022-08-09 13:30:00,26.0333,25.655,27.46,26.65,26.095,61.5455,0,0,65,1
2022-08-09 13:35:00,26.0667,25.6537,27.5,26.7,26.0725,61.5,0,0,65,1
2022-08-09 13:40:00,26.0583,25.6525,27.3,26.67,26.05,61.4667,0,0,65,1
2022-08-09 13:45:00,26.05,25.6512,27.35,26.64,26.05,61.6667,0,0,65,1
2022-08-09 13:50:00,26.025,25.65,27.4,26.6667,26.05,61.5,0,0,65,1
2022-08-09 13:55:00,26,25.65,27.0667,26.55,25.8,61.4,0,0,65,1
2022-08-09 14:00:00,25.6333,25.65,26.6333,26.1333,25.55,61.5,0,0,65,1
2022-08-09 14:05:00,25.2,25.65,26.15,26,25.3,61.5,0,0,65,1
2022-08-09 14:10:00,25,25.65,26.15,25.85,25.4,61.5,0,0,65,1
2022-08-09 14:15:00,24.9733,25.6,26.15,25.7,25.15,61.5357,0,0,65,1
2022-08-09 14:20:00,24.9467,25.65,26.2667,25.72,25.14,61.5714,0,0,65,1
2022-08-09 14:25:00,24.92,25.6518,26.3,25.74,25.13,60.8333,0,0,65,1
2022-08-09 14:30:00,24.8933,25.6536,26.1857,25.76,25.12,61.4444,0,0,65,1
2022-08-09 14:35:00,24.8667,25.6554,26.15,25.78,25.11,61.5,0,0,65,1
2022-08-09 14:40:00,24.84,25.6571,26.15,25.8,25.1,61.5556,0,0,65,1
2022-08-09 14:45:00,24.8489,25.65,26.15,25.6667,25.2,61.5,0,0,65,1
2022-08-09 14:50:00,24.8578,25.65,26.16,25.65,25.15,61.3333,0,0,65,1
2022-08-09 14:55:00,24.8667,25.65,26.3,25.85,25.25,62,0,0,65,1
2022-08-09 15:00:00,24.8926,25.65,26.3,25.885,25.35,61,0,0,65,1
2022-08-09 15:05:00,24.9185,25.65,26.3,25.92,25.45,61.6667,0,0,65,1
2022-08-09 15:10:00,24.9444,25.65,26.3333,25.9,25.35,61.5833,0,0,65,1
2022-08-09 15:15:00,24.9704,25.6455,26.2,26.1,25.35,61.5,0,0,65,1
2022-08-09 15:20:00,24.9963,25.6538,26.3,25.84,25.3875,61.5,0,0,65,1
2022-08-09 15:25:00,25.0222,25.6462,26.32,25.9286,25.425,60.8571,0,0,65,1
2022-08-09 15:30:00,25.0481,25.6545,26.28,25.84,25.4625,61.5,0,0,65,1
2022-08-09 15:35:00,25.0741,25.65,26.3333,25.92,25.5,61.5,0,0,65,1
2022-08-09 15:40:00,25.1,25.65,26.4417,26.3,25.5333,61.5714,0,0,65,1
2022-08-09 17:00:00,24.3,25.64,25.6778,25.25,24.7,61.5,0,0,65,1
2022-08-09 17:05:00,24.2,25.65,25.65,25.0625,24.5,61.5714,0,0,65,1
2022-08-09 17:10:00,24.1,25.6236,25.48,24.875,24.3333,61,0,0,65,1
2022-08-09 17:15:00,24.0333,25.5972,25.3333,24.92,24.4167,61.5,0,0,65,1
2022-08-09 17:20:00,24.05,25.5708,25.34,25.06,24.5,60.5,0,0,65,1
2022-08-09 17:25:00,24.0667,25.5444,25.5667,25.05,24.425,61.5,0,0,65,1
2022-08-09 17:30:00,24.1667,25.5545,25.61,25.1,24.4,61.5,0,0,65,1
2022-08-09 17:35:00,24.1637,25.5523,25.86,25.3,24.5667,61.5714,0,0,65,1
2022-08-09 17:40:00,24.1607,25.55,25.9,25.45,24.7143,61.4,0,0,65,1
2022-08-09 17:45:00,24.1578,25.55,25.8,25.3,24.64,60.3333,0,0,65,1
2022-08-09 17:50:00,24.1548,25.5455,25.675,25.15,24.5914,61,0,0,65,1
2022-08-09 17:55:00,24.1519,25.55,25.7333,25.14,24.5429,61.2,0,0,65,1
2022-08-09 19:10:00,23.2,25.3333,24.5556,24.5,24.1,60.6667,0,0,64,1
2022-08-09 19:15:00,23.1,25.35,24.64,24.5,24,61.5,0,0,65,1
2022-08-09 19:20:00,23,25.3545,24.46,24.35,23.9333,61.5385,0,0,65,1
2022-08-09 19:25:00,22.9625,25.35,24.45,24.22,24,60.5,0,0,65,1
2022-08-09 19:30:00,22.925,25.35,24.5,24.2,23.9625,60.5,0,0,65,1
2022-08-09 19:35:00,22.8875,25.3486,24.475,24.35,23.925,61.5,0,0,65,1
2022-08-09 19:40:00,22.85,25.3471,24.2,24.1667,23.7333,61.4444,0,0,65,1
2022-08-09 19:45:00,22.8333,25.3457,24.3,24.1,23.74,61.2,0,0,65,1
2022-08-09 19:50:00,22.7367,25.3443,24.28,24.0667,23.6667,61.3333,0,0,65,1
2022-08-09 19:55:00,22.64,25.3429,24.2,24.05,23.6333,61.5385,0,0,65,1
2022-08-09 20:00:00,22.5867,25.3414,24.2,24.05,23.6229,61.5,0,0,65,1
2022-08-09 20:05:00,22.5333,25.34,23.8667,23.9333,23.6125,61.3,0,0,65,1
2022-08-09 20:10:00,22.4367,25.28,23.9,23.9286,23.6333,61.6667,0,0,65,1
2022-08-09 20:15:00,22.34,25.22,23.6571,23.8333,23.6222,61.2727,0,0,65,1
2022-08-09 20:20:00,22.2883,25.16,23.675,23.9,23.6111,60.8,0,0,65,1
2022-08-09 20:25:00,22.2367,25.1,23.7333,23.8375,23.6,61.5,0,0,65,1
2022-08-09 20:30:00,22.185,25.15,23.725,23.9,23.475,61.5,0,0,65,1
2022-08-09 20:35:00,22.1333,25.1111,23.7,23.75,23.35,61.4444,0,0,65,1
2022-08-09 20:40:00,22.0867,25.0722,23.4846,23.675,23.35,61,0,0,65,1
2022-08-09 20:45:00,22.04,25.0333,23.46,23.6,23.35,60.5,0,0,64,1
2022-08-09 20:50:00,21.8,25.0181,23.3571,23.62,23.4,61,0,0,65,1
2022-08-09 20:55:00,21.85,25.0028,23.3,23.4571,23.2333,60.5556,0,0,65,1
2022-08-09 21:00:00,21.6,24.9875,23.2,23.4333,23.1667,60.5,0,0,65,1
2022-08-09 21:05:00,21.6,24.9722,23.225,23.35,23.0667,60.4,0,0,65,1
2022-08-09 21:10:00,21.55,24.9569,23.0333,23.3333,23.05,60.5455,0,0,64,1
2022-08-09 21:15:00,21.4667,24.9417,23.14,23.275,23,60.5,0,0,65,1
2022-08-09 21:20:00,21.3833,24.9264,22.9,23.2667,22.925,60.5,0,0,65,1
2022-08-09 21:25:00,21.3,24.9111,22.96,23.08,22.85,61.5,0,0,65,1
2022-08-09 21:30:00,21.2,24.8958,22.7889,23.2,23,61.3,0,0,65,1
2022-08-09 21:35:00,21.1,24.8806,22.8333,23.15,22.92,60.5,0,0,65,1
2022-08-09 21:40:00,21.05,24.8653,22.7667,23.1,22.85,61,0,0,65,1
2022-08-09 21:45:00,21,24.85,22.5,22.8,22.65,61.5,0,0,65,1
2022-08-09 21:50:00,20.9444,24.8455,22.64,22.8857,22.6417,61.5,0,0,65,1
2022-08-09 21:55:00,20.8889,24.8165,22.6,22.8,22.6333,61.3333,0,0,65,1
2022-08-09 22:00:00,20.8333,24.7876,22.4273,22.925,22.8,61.5,0,0,65,1
2022-08-09 22:05:00,20.8,24.7586,22.4125,22.675,22.5,61.3333,0,0,65,1
2022-08-09 22:10:00,20.7667,24.7297,22.46,22.82,22.65,60.8,0,0,65,1
2022-08-09 22:15:00,20.7333,24.7007,22.425,22.675,22.55,61.3333,0,0,65,1
2022-08-09 22:20:00,20.7,24.6718,22.1333,22.6,22.625,61.5,0,0,65,1
2022-08-09 22:25:00,20.6667,24.6429,22.25,22.8,22.6,61.5,0,0,65,1
2022-08-09 22:30:00,20.6333,24.6119,22.25,22.5,22.3,61.2,0,0,65,1
2022-08-09 22:35:00,20.65,24.581,22.3333,22.6,22.55,61.5,0,0,65,1
2022-08-09 22:40:00,20.5972,24.55,22.0692,22.65,22.35,61.5,0,0,65,1
2022-08-09 22:45:00,20.5444,24.54,22.1125,22.52,22.425,60,0,0,65,1
2022-08-09 22:50:00,20.4933,24.5154,22.2167,22.5167,22.425,61.5,0,0,65,1
2022-08-09 22:55:00,20.4422,24.4907,22.15,22.425,22.35,60.5,0,0,65,1
2022-08-09 23:00:00,20.3911,24.4661,21.8364,22.4667,22.4,60.4667,0,0,65,1
2022-08-09 23:05:00,20.34,24.4414,21.9444,22.4667,22.45,61,0,0,65,1
2022-08-09 23:10:00,20.2883,24.4168,22,22.35,22.35,61.5,0,0,65,1
2022-08-09 23:15:00,20.2367,24.3921,22.0333,22.4,22.25,61.5714,0,0,65,1
2022-08-09 23:20:00,20.185,24.3675,21.7286,22.3,22.1,60.3333,0,0,65,1
2022-08-09 23:25:00,20.1333,24.3429,21.8286,22.3333,22.15,61.4,0,0,65,1
2022-08-10 01:55:00,19.84,23.861,21.35,22.025,22,61,0,0,65,1
2022-08-10 02:00:00,19.817,23.84,21.35,21.95,21.9333,60.5,0,0,65,1
2022-08-10 02:05:00,19.7941,23.85,21.325,21.98,21.95,60.5,0,0,65,1
2022-08-10 02:10:00,19.7711,23.8303,21.325,21.9667,21.925,60.75,0,0,65,1
2022-08-10 02:15:00,19.7481,23.8106,21.1125,21.92,21.95,61.5,0,0,65,1
2022-08-10 02:20:00,19.7252,23.7909,21.35,21.95,21.975,61,0,0,65,1
2022-08-10 02:25:00,19.7022,23.7712,21.36,21.975,22,61.5385,0,0,65,1
2022-08-10 02:30:00,19.6793,23.7515,21.2,21.9,21.95,61,0,0,65,1
2022-08-10 02:35:00,19.6563,23.7318,21.2667,21.85,21.825,60.3333,0,0,65,1
2022-08-10 02:40:00,19.6333,23.7121,21.2667,21.8,21.7,60.5,0,0,65,1
2022-08-10 02:45:00,19.6022,23.6924,21.125,21.7,21.6333,60.6667,0,0,65,1
2022-08-10 02:50:00,19.5711,23.6727,21.125,21.725,21.65,60.5833,0,0,65,1
2022-08-10 02:55:00,19.54,23.653,21.1,21.8,21.62,60.5,0,0,65,1
2022-08-10 03:00:00,19.5178,23.6333,21.125,21.75,21.6,60.5,0,0,65,1
2022-08-10 03:05:00,19.4956,23.6571,21.075,21.5833,21.58,61.5,0,0,65,1
2022-08-10 03:10:00,19.4733,23.6,21.1,21.7,21.7,61.25,0,0,65,1
2022-08-10 03:15:00,19.4511,23.5955,21.125,21.7333,21.58,60.5,0,0,65,1
2022-08-10 03:20:00,19.4289,23.5909,21.1,21.65,21.65,60.5,0,0,65,1
2022-08-10 03:25:00,19.4067,23.5864,21.125,21.65,21.5333,60.5,0,0,65,1
2022-08-10 03:30:00,19.3844,23.5818,21.125,21.7,21.55,60.5,0,0,65,1
2022-08-10 03:35:00,19.3622,23.5773,21.14,21.5667,21.55,60.5,0,0,65,1
2022-08-10 03:40:00,19.34,23.5727,20.76,21.6,21.575,60.75,0,0,65,1
2022-08-10 03:45:00,19.35,23.5682,20.94,21.55,21.6,61,0,0,65,1
2022-08-10 03:50:00,19.315,23.5636,20.98,21.55,21.625,61,0,0,65,1
2022-08-10 03:55:00,19.28,23.5591,20.875,21.58,21.65,61,0,0,65,1
2022-08-10 04:00:00,19.245,23.5545,20.8333,21.46,21.375,60.4286,0,0,65,1
2022-08-10 04:05:00,19.21,23.55,20.875,21.5,21.46,60.6667,0,0,65,1
2022-08-10 04:10:00,19.175,23.5455,20.875,21.4667,21.35,60.5,0,0,65,1
2022-08-10 04:15:00,19.14,23.55,20.64,21.35,21.35,61.6667,0,0,65,1
2022-08-10 04:20:00,19.15,23.5344,20.5,21.4333,21.5,60,0,0,65,1
2022-08-10 04:25:00,19.1133,23.5188,20.48,21.4667,21.45,60.6667,0,0,65,1
2022-08-10 04:30:00,19.0767,23.5032,20.66,21.35,21.4,60.75,0,0,65,1
2022-08-10 04:35:00,19.04,23.4876,20.62,21.1833,21.25,60.5,0,0,65,1
2022-08-10 04:40:00,19.0427,23.4719,20.62,21.2167,21.1,60.8889,0,0,65,1
2022-08-10 04:45:00,19.0453,23.4563,20.66,21.25,21.18,61.2778,0,0,65,1
2022-08-10 04:50:00,19.048,23.4407,20.39,21.32,21.1333,61.6667,0,0,65,1
2022-08-10 04:55:00,19.0507,23.4251,20.2667,21.1667,21.15,60,0,0,65,1
2022-08-10 05:00:00,19.0533,23.4095,20.2714,21.2333,21.15,61.4444,0,0,65,1
2022-08-10 05:05:00,19.056,23.3939,20.2727,21.26,21.2,61.1667,0,0,65,1
2022-08-10 05:10:00,19.0587,23.3783,20.65,21.25,21.2,61.5,0,0,65,1
2022-08-10 05:15:00,19.0613,23.3627,20.6,21.2,21.15,60.5,0,0,65,1
2022-08-10 05:20:00,19.064,23.3471,20.5429,21.2429,21.275,60.5,0,0,65,1
2022-08-10 05:25:00,19.0667,23.35,20.68,21.5,21.3125,61.5,0,0,65,1
2022-08-10 05:30:00,19.2,23.35,20.8,21.3,21.35,61.3333,0,0,65,1
2022-08-10 05:35:00,19.2556,23.35,20.8333,21.475,21.4,60.5,0,0,65,1
2022-08-10 07:15:00,19.66,23.35,21.075,22,21.65,61.5714,0,0,65,1
2022-08-10 07:20:00,19.7267,23.35,21.0727,21.7,21.65,61.2143,0,0,65,1
2022-08-10 07:25:00,19.7933,23.35,21.36,22,21.8,60.5,0,0,65,1
2022-08-10 07:30:00,19.86,23.3533,21.475,21.98,21.95,60.5,0,0,65,1
2022-08-10 07:35:00,19.8895,23.3784,21.2,21.9,21.9083,60,0,0,65,1
2022-08-10 07:40:00,19.919,23.4035,21.575,22.2,21.8667,60.5,0,0,65,1
2022-08-10 07:45:00,19.9486,23.4285,21.7,21.975,21.975,60.6667,0,0,65,1
2022-08-10 07:50:00,19.9781,23.4536,21.45,22.2,21.9125,60.5,0,0,65,1
2022-08-10 07:55:00,20.0076,23.4787,21.7,22.1,21.85,60,0,0,65,1
2022-08-10 08:00:00,20.0371,23.5037,21.3765,22.15,21.85,60.5556,0,0,65,1
2022-08-10 08:05:00,20.0667,23.5288,21.7333,22.08,22.15,60.5278,0,0,65,1
2022-08-10 08:10:00,20.2,23.5538,21.9,22.2333,22.0833,60.5,0,0,65,1
2022-08-10 08:15:00,20.2533,23.55,21.86,22.425,22.225,60.5,0,0,65,1
2022-08-10 08:20:00,20.3067,23.5714,21.82,22.4,22.15,60.5,0,0,65,1
2022-08-10 08:25:00,20.36,23.5929,21.9667,22.46,22.225,60.5,0,0,65,1
2022-08-10 08:30:00,20.6,23.6143,22.04,22.4571,22.3,60.5,0,0,65,1
2022-08-10 08:35:00,20.6,23.6357,22.2333,22.5833,22.4,60.5,0,0,65,1
2022-08-10 08:40:00,20.65,23.6571,22.325,22.6417,22.4667,60.5,0,0,65,1
2022-08-10 08:45:00,20.7583,23.65,22.45,22.7,22.5333,61.1,0,0,65,1
2022-08-10 08:50:00,20.8667,23.775,22.65,22.9,22.55,60.5,0,0,65,1
2022-08-10 08:55:00,21.1,23.9,22.9,22.9667,22.9,60.875,0,0,65,1
2022-08-10 09:00:00,21.2,23.85,22.7875,23.05,22.9,61.25,0,0,65,1
2022-08-10 09:05:00,21.4,23.919,22.96,23.2,23.1,61.3,0,0,65,1
2022-08-10 09:10:00,21.385,23.9881,23.05,23.25,23.1,60.5,0,0,65,1
2022-08-10 09:15:00,21.37,24.0571,22.9667,23.15,23.1,61.5,0,0,65,1
2022-08-10 09:20:00,21.355,24.0881,22.875,23.1,23.1,61.5,0,0,65,1
2022-08-10 09:25:00,21.34,24.119,22.825,23.0833,23,60.75,0,0,65,1
2022-08-10 09:30:00,21.345,24.15,22.925,23.0667,22.85,61.1667,0,0,65,1
2022-08-10 09:35:00,21.35,24.2,22.86,23.05,22.85,61.5,0,0,65,1
2022-08-10 10:50:00,22.28,24.3667,23.6,24.2,23.65,61.5,0,0,65,1
2022-08-10 10:55:00,22.36,24.4139,23.8333,24.15,23.65,61.5556,0,0,65,1
2022-08-10 11:00:00,22.505,24.4611,24.1,24.1,23.7,61.5,0,0,65,1
2022-08-10 11:05:00,22.65,24.5083,24.12,24.28,24,61.5,0,0,66,1
2022-08-10 11:10:00,22.9,24.5556,24.34,24.4067,23.9,61.5,0,0,66,1
2022-08-10 11:15:00,23,24.55,24.5667,24.5333,24.05,61.4815,0,0,65,1
2022-08-10 12:25:00,23.2633,24.65,24.725,24.625,24.3,60.5,0,0,65,1
2022-08-10 12:30:00,23.3667,24.6545,24.8,24.5833,24.2,61.5,0,0,65,1
2022-08-10 12:35:00,23.4833,24.65,24.8556,24.65,24.2,61.5,0,0,65,1
2022-08-10 12:40:00,23.6,24.6727,25,24.7,24.35,60.7143,0,0,65,1
2022-08-10 12:45:00,23.6333,24.6955,25.0667,24.775,24.3667,61.375,0,0,65,1
2022-08-10 12:50:00,23.6667,24.7182,25.02,24.85,24.34,60.75,0,0,65,1
2022-08-10 12:55:00,23.7,24.7409,25.2,24.8667,24.4,61.5,0,0,65,1
2022-08-10 13:00:00,23.9,24.7636,25.48,25.2,24.8,60.5,0,0,65,1
2022-08-10 13:05:00,24.1167,24.7864,25.5143,25.2,24.725,61.375,0,0,65,1
2022-08-10 13:10:00,24.15,24.8091,25.65,25.2,24.7,60.8333,0,0,65,1
2022-08-10 13:15:00,24.2333,24.8318,25.65,25.35,24.65,60.4615,0,0,65,1
2022-08-10 13:20:00,24.3167,24.8545,25.65,25.5,24.9,60.5714,0,0,65,1
2022-08-10 13:25:00,24.4,24.85,25.6667,25.43,24.895,61,0,0,65,1
2022-08-10 15:15:00,25.5571,25.05,26.7,26.05,25.35,60.8333,0,0,65,1
2022-08-10 15:20:00,25.6036,25.0571,26.7,26.06,25.3875,61.1894,0,0,65,1
2022-08-10 15:25:00,25.65,25.05,26.6667,26.05,25.425,61.5455,0,0,65,1
2022-08-10 15:30:00,25.6571,25.0683,26.6333,26.14,25.5,61.1667,0,0,65,1
2022-08-10 15:35:00,25.6444,25.0867,26.6,26.05,25.5,61.3333,0,0,65,1
2022-08-10 15:40:00,25.6456,25.105,26.72,26.125,25.5,60.5,0,0,65,1
2022-08-10 15:45:00,25.6467,25.1233,26.7,26.1458,25.3,60.4286,0,0,65,1
2022-08-10 15:50:00,25.6478,25.1417,26.7,26.1667,25.4,61.1429,0,0,65,1
2022-08-10 15:55:00,25.6489,25.16,26.7,26.1444,25.3875,60.5,0,0,65,1
2022-08-10 16:00:00,25.65,25.15,26.7733,26.1222,25.375,60.3333,0,0,65,1
2022-08-10 16:05:00,25.6667,25.18,26.8467,26.1,25.3625,60.5,0,0,65,1
2022-08-10 16:10:00,25.685,25.21,26.92,26.2,25.35,60.5556,0,0,65,1
2022-08-10 16:15:00,25.7033,25.24,26.9,26.1333,25.35,60.4444,0,0,65,1
2022-08-10 16:20:00,25.7217,25.27,26.9,26.15,25.3625,60.5,0,0,65,1
2022-08-10 16:25:00,25.74,25.3,26.9,26.16,25.4,61.5,0,0,65,1
2022-08-10 16:30:00,25.7583,25.33,26.8889,26.1,25.3333,61.4444,0,0,65,1
2022-08-10 16:35:00,25.7767,25.36,26.9143,26.225,25.35,61.5455,0,0,65,1
2022-08-10 16:40:00,25.795,25.3917,26.9607,26.2,25.3667,61,0,0,65,1
2022-08-10 16:45:00,25.8133,25.4233,27.0071,26.4,25.5,60.6,0,0,65,1
2022-08-10 16:50:00,25.8317,25.455,27.0536,26.4,25.65,61.6667,0,0,65,1
2022-08-10 16:55:00,25.85,25.4867,27.1,26.6,25.6667,61.3333,0,0,65,1
2022-08-10 17:00:00,25.85,25.5183,27.0417,26.5,25.7583,61.6667,0,0,65,1
2022-08-10 17:05:00,25.8155,25.55,26.9833,26.525,25.85,61.5833,0,0,65,1
2022-08-10 17:10:00,25.781,25.5556,26.925,26.55,25.8875,61.5,0,0,65,1
2022-08-10 17:15:00,25.7464,25.6028,26.8667,26.425,26,61.3333,0,0,65,1
2022-08-10 17:20:00,25.7119,25.65,26.875,26.3,25.9583,61.1667,0,0,65,1
2022-08-10 17:25:00,25.6774,25.6667,26.8833,26.3667,25.9167,61.5,0,0,65,1
2022-08-10 17:30:00,25.6429,25.6631,26.8917,26.42,25.875,61.5,0,0,65,1
2022-08-10 17:35:00,25.65,25.6596,26.9,26.5,25.95,61.5,0,0,65,1
2022-08-10 17:40:00,25.65,25.6561,26.8286,26.55,26,61.5,0,0,65,1
2022-08-10 17:45:00,25.595,25.6525,26.7571,26.35,25.87,61.5556,0,0,65,1
2022-08-10 17:50:00,25.54,25.649,26.6857,26.5,25.74,61.4286,0,0,65,1
2022-08-10 17:55:00,25.48,25.6455,26.65,26.45,25.7143,61.5556,0,0,65,1
2022-08-10 18:00:00,25.42,25.65,26.6143,26.4,25.7667,61.5,0,0,65,1
2022-08-10 18:05:00,25.36,25.65,26.5786,26.325,25.7208,61.5,0,0,65,1
2022-08-10 18:10:00,25.3,25.6143,26.5429,26.25,25.675,61.5,0,0,65,1
2022-08-10 18:15:00,25.2,25.5786,26.4786,26,25.5333,61.5,0,0,65,1
2022-08-10 18:20:00,25.1,25.5429,26.4143,26.15,25.55,61.5,0,0,65,1
2022-08-10 18:25:00,25.05,25.55,26.35,26.0667,25.4417,61.5,0,0,65,1
2022-08-10 18:30:00,25,25.5246,26.2857,25.9833,25.3333,61.5,0,0,65,1
2022-08-10 18:35:00,24.9333,25.4992,26.1,25.9,25.2667,61.5,0,0,65,1
2022-08-10 18:40:00,24.8667,25.4738,26.15,25.8333,25.2,61.4,0,0,65,1
2022-08-10 18:45:00,24.8,25.4483,25.98,25.6333,25.1333,61.6667,0,0,65,1
2022-08-10 18:50:00,24.6333,25.4229,25.86,25.5333,25.0667,61.4545,0,0,65,1
2022-08-10 18:55:00,24.5333,25.3975,25.8,25.625,25,61.6667,0,0,65,1
2022-08-10 19:00:00,24.4381,25.3721,25.8,25.5667,25.1,61,0,0,65,1
2022-08-10 19:05:00,24.3429,25.3467,25.6727,25.34,24.8,61.5,0,0,65,1
2022-08-10 19:10:00,24.2905,25.35,25.65,25.4,24.85,61.5714,0,0,65,1
2022-08-10 19:15:00,24.2381,25.3278,25.5667,25.3,25,61.5,0,0,65,1
2022-08-10 19:20:00,24.1857,25.3056,25.54,25.225,24.8867,61.4545,0,0,65,1
2022-08-10 19:25:00,24.1333,25.2833,25.5,25.15,24.7733,61.5455,0,0,65,1
2022-08-10 19:30:00,24.0867,25.2611,25.4,25.14,24.66,61.5,0,0,65,1
2022-08-10 19:35:00,24.04,25.2389,25.35,25.1333,24.64,61.4545,0,0,65,1
2022-08-10 19:40:00,23.945,25.2167,25.3,24.85,24.5,61.5,0,0,65,1
2022-08-10 19:45:00,23.85,25.1944,25.2,24.75,24.1,61.2,0,0,65,1
2022-08-10 19:50:00,23.8333,25.1722,25.225,24.65,24.18,61.3077,0,0,65,1
2022-08-10 19:55:00,23.7667,25.15,25.225,24.7,24.1167,61.6,0,0,65,1
2022-08-10 20:00:00,23.7,25.1333,25.0071,24.74,24.1225,61.4545,0,0,65,1
2022-08-10 20:05:00,23.6333,25.1107,25.0667,24.65,24.1283,61.5,0,0,65,1
2022-08-10 20:10:00,23.5867,25.0881,24.86,24.6,24.1342,61.5,0,0,65,1
2022-08-10 20:15:00,23.54,25.0655,24.85,24.675,24.14,61.5,0,0,65,1
2022-08-10 20:20:00,23.55,25.0429,24.8,24.6,24,61.5,0,0,65,1
2022-08-10 20:25:00,23.3,25.05,24.6857,24.5,23.925,61.1667,0,0,65,1
2022-08-10 20:30:00,23.35,25.1,24.5889,24.4667,23.85,60.5,0,0,65,1
2022-08-10 20:35:00,23.14,25,24.525,24.35,23.9667,60.5,0,0,65,1
2022-08-10 20:40:00,23,25.05,24.3333,24.18,23.8833,61.5,0,0,65,1
2022-08-10 20:45:00,22.9333,25.0625,24.2,24.2333,23.8,61.5333,0,0,65,1
2022-08-10 20:50:00,22.8667,25.075,24.24,24.1,23.6,61.4,0,0,65,1
2022-08-10 20:55:00,22.8,25.0875,24.3,24.0667,23.85,61.5556,0,0,65,1
2022-08-10 21:00:00,22.7444,25.1,24.2,24.05,23.55,61.5,0,0,66,1
2022-08-10 21:05:00,22.6889,25.05,24.2,24.2,23.64,63,0,0,66,1
2022-08-10 21:10:00,22.6333,25.05,24.2,24.04,23.5667,63.5,0,0,67,1
2022-08-10 21:15:00,22.54,25.05,23.9333,24.0667,23.5833,63.4559,0,0,66,1
2022-08-10 21:20:00,22.48,25.05,23.8714,23.875,23.7,63.4118,0,0,66,1
2022-08-10 21:25:00,22.42,25.0333,23.9667,23.9833,23.625,62.5,0,0,67,1
2022-08-10 21:30:00,22.36,25.0028,23.9667,23.85,23.65,62.5,0,0,66,1
2022-08-10 21:35:00,22.3,24.9722,23.65,23.85,23.675,62.3333,0,0,66,1
2022-08-10 21:40:00,22.2583,24.9417,23.7,24,23.7,62.5385,0,0,66,1
2022-08-10 21:45:00,22.2167,24.9111,23.7,23.7222,23.5167,62,0,0,67,1
2022-08-10 21:50:00,22.175,24.8806,23.7,23.6,23.3333,62.5455,0,0,67,1
2022-08-10 21:55:00,22.1333,24.85,23.7,23.6857,23.4429,62.3333,0,0,66,1
2022-08-10 22:00:00,22.0833,24.84,23.4667,23.6,23.3,61.4444,0,0,65,1
2022-08-10 22:05:00,22.0333,24.8083,23.5,23.6,23.4,60.5,0,0,65,1
2022-08-10 22:10:00,21.9833,24.7767,23.5,23.55,23.25,61.5,0,0,65,1
2022-08-10 22:15:00,21.9333,24.745,23.3,23.4,23.1,61.5,0,0,65,1
2022-08-10 22:20:00,21.8833,24.7133,23.3571,23.55,23.15,60.5,0,0,65,1
2022-08-10 22:25:00,21.8333,24.6817,23.42,23.575,23.28,61.5385,0,0,65,1
2022-08-10 22:30:00,21.85,24.65,23.35,23.575,23.225,61.4667,0,0,65,1
2022-08-10 22:35:00,21.85,24.64,23.3,23.55,23.15,60.5,0,0,65,1
2022-08-10 22:40:00,21.815,24.625,23.3,23.55,23.15,61.3636,0,0,65,1
2022-08-10 22:45:00,21.78,24.61,23.2,23.575,23.3,60.6667,0,0,65,1
2022-08-10 22:50:00,21.745,24.595,23.3,23.3,23.24,61.5,0,0,65,1
2022-08-10 22:55:00,21.71,24.58,23.1333,23.4333,23.15,60.5,0,0,65,1
2022-08-10 23:00:00,21.675,24.565,23.1571,23.5,23.18,61.5,0,0,65,1
2022-08-10 23:05:00,21.64,24.55,23.0333,23.5667,23.18,61.5,0,0,65,1
2022-08-10 23:10:00,21.5333,24.5444,23.1333,23.2222,23.15,61.5,0,0,65,1
2022-08-10 23:15:00,21.5358,24.5276,23.06,23.1333,23.15,61.5,0,0,65,1
2022-08-10 23:20:00,21.5382,24.5108,22.9333,23.1833,23.15,61.5,0,0,65,1
2022-08-10 23:25:00,21.5406,24.494,22.7889,23.1429,23.1,61.6667,0,0,65,1
2022-08-10 23:30:00,21.543,24.4772,22.96,23.125,22.85,60.3333,0,0,65,1
2022-08-10 23:35:00,21.5455,24.4604,22.875,23.0667,22.8,61.5,0,0,65,1
2022-08-10 23:40:00,21.5479,24.4437,22.9333,23.14,23.1,61.5,0,0,65,1
2022-08-10 23:45:00,21.5503,24.4269,22.9143,23.2,23.125,61.4286,0,0,65,1
2022-08-10 23:50:00,21.5527,24.4101,23.06,23.2167,23.15,61.3393,0,0,65,1
2022-08-10 23:55:00,21.5552,24.3933,23.0667,23.375,23.1,61.25,0,0,65,1
2022-08-11 00:00:00,21.5576,24.3765,23.24,23.35,23.05,62,0,0,65,1
